,day_num,place,product,cost,date,competitors_price,year,month,day,place_0,place_1,place_2,place_3,place_4,weather
834,25,3,0,3.1917663896456747,2218-10-22,8.115927522757369,2218,10,22,0,0,0,1,0,1
835,26,3,0,3.1917663896456747,2218-10-23,9.036396981512489,2218,10,23,0,0,0,1,0,1
836,27,3,0,3.1917663896456747,2218-10-24,8.22603869758035,2218,10,24,0,0,0,1,0,0
837,28,3,0,3.1917663896456747,2218-10-25,8.369471879998198,2218,10,25,0,0,0,1,0,1
838,29,3,0,3.1917663896456747,2218-10-26,9.032832917908937,2218,10,26,0,0,0,1,0,0
839,30,3,0,3.1917663896456747,2218-10-27,9.051482899255928,2218,10,27,0,0,0,1,0,0
840,31,3,0,3.1917663896456747,2218-10-28,7.9999463918613305,2218,10,28,0,0,0,1,0,1
841,32,3,0,3.1917663896456747,2218-10-29,8.613828111464306,2218,10,29,0,0,0,1,0,1
842,33,3,0,3.1917663896456747,2218-10-30,8.620079034429228,2218,10,30,0,0,0,1,0,1
843,34,3,0,3.1917663896456747,2218-10-31,8.261825680472226,2218,10,31,0,0,0,1,0,1
844,35,3,0,3.1917663896456747,2218-11-01,8.206620380833563,2218,11,1,0,0,0,1,0,0
845,36,3,0,3.1917663896456747,2218-11-02,9.020503098155652,2218,11,2,0,0,0,1,0,1
846,37,3,0,4.382620294116091,2218-11-03,8.571985413726262,2218,11,3,0,0,0,1,0,1
847,38,3,0,4.382620294116091,2218-11-04,8.827138246685802,2218,11,4,0,0,0,1,0,0
848,39,3,0,4.382620294116091,2218-11-05,8.36291760901106,2218,11,5,0,0,0,1,0,1
849,40,3,0,4.382620294116091,2218-11-06,8.07970663787127,2218,11,6,0,0,0,1,0,0
850,41,3,0,4.382620294116091,2218-11-07,9.030715197961772,2218,11,7,0,0,0,1,0,0
851,42,3,0,4.382620294116091,2218-11-08,8.777567043285162,2218,11,8,0,0,0,1,0,0
852,43,3,0,4.382620294116091,2218-11-09,8.472149873013521,2218,11,9,0,0,0,1,0,0
853,44,3,0,4.382620294116091,2218-11-10,8.335874531600101,2218,11,10,0,0,0,1,0,0
854,45,3,0,4.382620294116091,2218-11-11,8.495767282150561,2218,11,11,0,0,0,1,0,0
855,46,3,0,4.382620294116091,2218-11-12,8.767641684374652,2218,11,12,0,0,0,1,0,0
856,47,3,0,4.382620294116091,2218-11-13,9.001144092310106,2218,11,13,0,0,0,1,0,0
857,48,3,0,4.382620294116091,2218-11-14,8.286812281234793,2218,11,14,0,0,0,1,0,1
858,49,3,0,4.382620294116091,2218-11-15,8.393795682287644,2218,11,15,0,0,0,1,0,1
859,50,3,0,4.382620294116091,2218-11-16,8.715552638953902,2218,11,16,0,0,0,1,0,1
860,51,3,0,4.382620294116091,2218-11-17,7.972184246582082,2218,11,17,0,0,0,1,0,1
861,52,3,0,4.382620294116091,2218-11-18,8.815413406091892,2218,11,18,0,0,0,1,0,1
862,53,3,0,4.382620294116091,2218-11-19,8.439225787461888,2218,11,19,0,0,0,1,0,1
863,54,3,0,4.382620294116091,2218-11-20,8.59569094427485,2218,11,20,0,0,0,1,0,0
864,55,3,0,4.6292038623679845,2218-11-21,9.022813349040472,2218,11,21,0,0,0,1,0,1
865,56,3,0,4.6292038623679845,2218-11-22,8.438678327929676,2218,11,22,0,0,0,1,0,1
866,57,3,0,4.6292038623679845,2218-11-23,9.02921082869187,2218,11,23,0,0,0,1,0,1
867,58,3,0,4.6292038623679845,2218-11-24,8.773610012678366,2218,11,24,0,0,0,1,0,1
868,59,3,0,4.6292038623679845,2218-11-25,8.30546725458537,2218,11,25,0,0,0,1,0,0
869,60,3,0,4.6292038623679845,2218-11-26,8.826535678673178,2218,11,26,0,0,0,1,0,0
870,61,3,0,4.6292038623679845,2218-11-27,8.305322709288378,2218,11,27,0,0,0,1,0,0
871,62,3,0,4.6292038623679845,2218-11-28,8.339500708166137,2218,11,28,0,0,0,1,0,0
872,63,3,0,4.6292038623679845,2218-11-29,8.659289511462276,2218,11,29,0,0,0,1,0,0
873,64,3,0,4.6292038623679845,2218-11-30,8.473868559912273,2218,11,30,0,0,0,1,0,0
874,65,3,0,4.6292038623679845,2218-12-01,8.427584690257584,2218,12,1,0,0,0,1,0,0
875,66,3,0,4.6292038623679845,2218-12-02,8.890103276386167,2218,12,2,0,0,0,1,0,1
876,67,3,0,4.6292038623679845,2218-12-03,8.182491219437235,2218,12,3,0,0,0,1,0,0
877,68,3,0,4.6292038623679845,2218-12-04,9.141952332136864,2218,12,4,0,0,0,1,0,1
878,69,3,0,4.6292038623679845,2218-12-05,8.767071732712948,2218,12,5,0,0,0,1,0,1
879,70,3,0,4.6292038623679845,2218-12-06,9.110797761178512,2218,12,6,0,0,0,1,0,1
880,71,3,0,4.6292038623679845,2218-12-07,7.4499728370024485,2218,12,7,0,0,0,1,0,1
881,72,3,0,4.6292038623679845,2218-12-08,8.863618202680632,2218,12,8,0,0,0,1,0,1
882,73,3,0,4.410960156637189,2218-12-09,8.446529526380392,2218,12,9,0,0,0,1,0,0
883,74,3,0,4.410960156637189,2218-12-10,7.910504898290165,2218,12,10,0,0,0,1,0,0
884,75,3,0,4.410960156637189,2218-12-11,8.626098489593918,2218,12,11,0,0,0,1,0,1
885,76,3,0,4.410960156637189,2218-12-12,8.746099802978117,2218,12,12,0,0,0,1,0,1
886,77,3,0,4.410960156637189,2218-12-13,8.845813950985686,2218,12,13,0,0,0,1,0,1
887,78,3,0,4.410960156637189,2218-12-14,8.400411028697748,2218,12,14,0,0,0,1,0,1
888,79,3,0,4.410960156637189,2218-12-15,8.817640504525553,2218,12,15,0,0,0,1,0,1
889,80,3,0,4.410960156637189,2218-12-16,8.809422611266783,2218,12,16,0,0,0,1,0,1
890,81,3,0,4.410960156637189,2218-12-17,8.201004653938886,2218,12,17,0,0,0,1,0,0
891,82,3,0,4.410960156637189,2218-12-18,8.896041480192775,2218,12,18,0,0,0,1,0,1
892,83,3,0,4.410960156637189,2218-12-19,8.080837744657682,2218,12,19,0,0,0,1,0,1
893,84,3,0,4.410960156637189,2218-12-20,8.67095406446889,2218,12,20,0,0,0,1,0,0
894,85,3,0,4.410960156637189,2218-12-21,8.924880451676641,2218,12,21,0,0,0,1,0,0
895,86,3,0,4.410960156637189,2218-12-22,8.810404267047563,2218,12,22,0,0,0,1,0,0
896,87,3,0,4.410960156637189,2218-12-23,9.180174684724467,2218,12,23,0,0,0,1,0,1
897,88,3,0,4.410960156637189,2218-12-24,8.800878736097191,2218,12,24,0,0,0,1,0,0
898,89,3,0,4.410960156637189,2218-12-25,8.523799195773016,2218,12,25,0,0,0,1,0,1
899,90,3,0,4.410960156637189,2218-12-26,9.168177925347285,2218,12,26,0,0,0,1,0,1
900,1,3,1,9.963926832020402,2218-09-28,16.150348373634078,2218,9,28,0,0,0,1,0,1
901,2,3,1,9.963926832020402,2218-09-29,16.165357186291732,2218,9,29,0,0,0,1,0,1
902,3,3,1,9.963926832020402,2218-09-30,17.019551073629515,2218,9,30,0,0,0,1,0,1
903,4,3,1,9.963926832020402,2218-10-01,17.656764909080795,2218,10,1,0,0,0,1,0,0
904,5,3,1,9.963926832020402,2218-10-02,17.83358874331481,2218,10,2,0,0,0,1,0,1
905,6,3,1,9.963926832020402,2218-10-03,16.840786236606032,2218,10,3,0,0,0,1,0,1
906,7,3,1,9.963926832020402,2218-10-04,18.08903288187505,2218,10,4,0,0,0,1,0,1
907,8,3,1,9.963926832020402,2218-10-05,17.73510510844956,2218,10,5,0,0,0,1,0,1
908,9,3,1,9.963926832020402,2218-10-06,17.287362398693265,2218,10,6,0,0,0,1,0,0
909,10,3,1,9.963926832020402,2218-10-07,17.50593723591926,2218,10,7,0,0,0,1,0,0
910,11,3,1,7.442322157148446,2218-10-08,18.0533268389776,2218,10,8,0,0,0,1,0,0
911,12,3,1,7.442322157148446,2218-10-09,17.83544858908913,2218,10,9,0,0,0,1,0,0
912,13,3,1,7.442322157148446,2218-10-10,17.60478200817909,2218,10,10,0,0,0,1,0,0
913,14,3,1,7.442322157148446,2218-10-11,17.312363088682783,2218,10,11,0,0,0,1,0,1
914,15,3,1,7.442322157148446,2218-10-12,17.676951782275705,2218,10,12,0,0,0,1,0,1
915,16,3,1,7.442322157148446,2218-10-13,18.242198639900305,2218,10,13,0,0,0,1,0,1
916,17,3,1,7.442322157148446,2218-10-14,18.306051209018058,2218,10,14,0,0,0,1,0,1
917,18,3,1,7.442322157148446,2218-10-15,17.14518541939517,2218,10,15,0,0,0,1,0,1
918,19,3,1,7.442322157148446,2218-10-16,16.941981117095654,2218,10,16,0,0,0,1,0,1
919,20,3,1,7.442322157148446,2218-10-17,17.813344958876545,2218,10,17,0,0,0,1,0,1
920,21,3,1,9.374986645312315,2218-10-18,17.65560320596728,2218,10,18,0,0,0,1,0,1
921,22,3,1,9.374986645312315,2218-10-19,18.193821386180424,2218,10,19,0,0,0,1,0,1
922,23,3,1,9.374986645312315,2218-10-20,16.311168595246354,2218,10,20,0,0,0,1,0,0
923,24,3,1,9.374986645312315,2218-10-21,17.273510724908213,2218,10,21,0,0,0,1,0,0
924,25,3,1,9.374986645312315,2218-10-22,18.269242105755517,2218,10,22,0,0,0,1,0,1
925,26,3,1,9.374986645312315,2218-10-23,17.993016419173138,2218,10,23,0,0,0,1,0,1
926,27,3,1,9.374986645312315,2218-10-24,17.765247932446005,2218,10,24,0,0,0,1,0,0
927,28,3,1,9.374986645312315,2218-10-25,16.992487537255574,2218,10,25,0,0,0,1,0,1
928,29,3,1,9.374986645312315,2218-10-26,17.65815656756738,2218,10,26,0,0,0,1,0,0
929,30,3,1,9.374986645312315,2218-10-27,18.29065983749188,2218,10,27,0,0,0,1,0,0
930,31,3,1,12.425537125935012,2218-10-28,16.63175880832038,2218,10,28,0,0,0,1,0,1
931,32,3,1,12.425537125935012,2218-10-29,17.741200613857607,2218,10,29,0,0,0,1,0,1
932,33,3,1,12.425537125935012,2218-10-30,18.056475803739172,2218,10,30,0,0,0,1,0,1
933,34,3,1,12.425537125935012,2218-10-31,18.04979494646751,2218,10,31,0,0,0,1,0,1
934,35,3,1,12.425537125935012,2218-11-01,18.44448225677124,2218,11,1,0,0,0,1,0,0
935,36,3,1,12.425537125935012,2218-11-02,17.720259884858958,2218,11,2,0,0,0,1,0,1
936,37,3,1,12.425537125935012,2218-11-03,17.533758825533532,2218,11,3,0,0,0,1,0,1
937,38,3,1,12.425537125935012,2218-11-04,18.275747156531576,2218,11,4,0,0,0,1,0,0
938,39,3,1,12.425537125935012,2218-11-05,17.802713904541445,2218,11,5,0,0,0,1,0,1
939,40,3,1,12.425537125935012,2218-11-06,17.076496313129713,2218,11,6,0,0,0,1,0,0
940,41,3,1,7.01943664644292,2218-11-07,18.0549898728772,2218,11,7,0,0,0,1,0,0
941,42,3,1,7.01943664644292,2218-11-08,18.411745714780974,2218,11,8,0,0,0,1,0,0
942,43,3,1,7.01943664644292,2218-11-09,17.064981236106497,2218,11,9,0,0,0,1,0,0
943,44,3,1,7.01943664644292,2218-11-10,17.973782211048768,2218,11,10,0,0,0,1,0,0
944,45,3,1,7.01943664644292,2218-11-11,16.777439610988587,2218,11,11,0,0,0,1,0,0
945,46,3,1,7.01943664644292,2218-11-12,18.312002746935406,2218,11,12,0,0,0,1,0,0
946,47,3,1,7.01943664644292,2218-11-13,17.142375061314038,2218,11,13,0,0,0,1,0,0
947,48,3,1,7.01943664644292,2218-11-14,16.578679954359753,2218,11,14,0,0,0,1,0,1
948,49,3,1,7.01943664644292,2218-11-15,18.204437343855645,2218,11,15,0,0,0,1,0,1
949,50,3,1,7.01943664644292,2218-11-16,18.492976295497982,2218,11,16,0,0,0,1,0,1
950,51,3,1,10.694601353468641,2218-11-17,17.921947468586154,2218,11,17,0,0,0,1,0,1
951,52,3,1,10.694601353468641,2218-11-18,16.95720905206165,2218,11,18,0,0,0,1,0,1
952,53,3,1,10.694601353468641,2218-11-19,18.17611755238247,2218,11,19,0,0,0,1,0,1
953,54,3,1,10.694601353468641,2218-11-20,16.840493547001483,2218,11,20,0,0,0,1,0,0
954,55,3,1,10.694601353468641,2218-11-21,17.866135268896155,2218,11,21,0,0,0,1,0,1
955,56,3,1,10.694601353468641,2218-11-22,17.489022597827013,2218,11,22,0,0,0,1,0,1
956,57,3,1,10.694601353468641,2218-11-23,18.477856107942035,2218,11,23,0,0,0,1,0,1
957,58,3,1,10.694601353468641,2218-11-24,18.477623672779867,2218,11,24,0,0,0,1,0,1
958,59,3,1,10.694601353468641,2218-11-25,18.27646124257471,2218,11,25,0,0,0,1,0,0
959,60,3,1,10.694601353468641,2218-11-26,17.65997446120722,2218,11,26,0,0,0,1,0,0
960,61,3,1,9.810906479751493,2218-11-27,17.946974166898222,2218,11,27,0,0,0,1,0,0
961,62,3,1,9.810906479751493,2218-11-28,17.326187017968408,2218,11,28,0,0,0,1,0,0
962,63,3,1,9.810906479751493,2218-11-29,18.270503241686722,2218,11,29,0,0,0,1,0,0
963,64,3,1,9.810906479751493,2218-11-30,17.6411789053446,2218,11,30,0,0,0,1,0,0
964,65,3,1,9.810906479751493,2218-12-01,18.464695047547945,2218,12,1,0,0,0,1,0,0
965,66,3,1,9.810906479751493,2218-12-02,17.939699658588566,2218,12,2,0,0,0,1,0,1
966,67,3,1,9.810906479751493,2218-12-03,17.036281255104008,2218,12,3,0,0,0,1,0,0
967,68,3,1,9.810906479751493,2218-12-04,18.62419750002936,2218,12,4,0,0,0,1,0,1
968,69,3,1,9.810906479751493,2218-12-05,18.477106786561368,2218,12,5,0,0,0,1,0,1
969,70,3,1,9.810906479751493,2218-12-06,16.635890472700986,2218,12,6,0,0,0,1,0,1
970,71,3,1,10.918399771780795,2218-12-07,18.649524216190827,2218,12,7,0,0,0,1,0,1
971,72,3,1,10.918399771780795,2218-12-08,18.310001245748076,2218,12,8,0,0,0,1,0,1
972,73,3,1,10.918399771780795,2218-12-09,18.49666256613138,2218,12,9,0,0,0,1,0,0
973,74,3,1,10.918399771780795,2218-12-10,17.760349163543616,2218,12,10,0,0,0,1,0,0
974,75,3,1,10.918399771780795,2218-12-11,18.258856676709293,2218,12,11,0,0,0,1,0,1
975,76,3,1,10.918399771780795,2218-12-12,17.751643385607515,2218,12,12,0,0,0,1,0,1
976,77,3,1,10.918399771780795,2218-12-13,18.13778354767506,2218,12,13,0,0,0,1,0,1
977,78,3,1,10.918399771780795,2218-12-14,18.530740922479584,2218,12,14,0,0,0,1,0,1
978,79,3,1,10.918399771780795,2218-12-15,18.625559910269782,2218,12,15,0,0,0,1,0,1
979,80,3,1,10.918399771780795,2218-12-16,17.609042125210244,2218,12,16,0,0,0,1,0,1
980,81,3,1,11.783272413708563,2218-12-17,16.67351969896535,2218,12,17,0,0,0,1,0,0
981,82,3,1,11.783272413708563,2218-12-18,17.461024199183623,2218,12,18,0,0,0,1,0,1
982,83,3,1,11.783272413708563,2218-12-19,18.585221940965887,2218,12,19,0,0,0,1,0,1
983,84,3,1,11.783272413708563,2218-12-20,18.200365899624032,2218,12,20,0,0,0,1,0,0
984,85,3,1,11.783272413708563,2218-12-21,17.900521212568616,2218,12,21,0,0,0,1,0,0
985,86,3,1,11.783272413708563,2218-12-22,17.558593018858783,2218,12,22,0,0,0,1,0,0
986,87,3,1,11.783272413708563,2218-12-23,18.633874803333025,2218,12,23,0,0,0,1,0,1
987,88,3,1,11.783272413708563,2218-12-24,17.5502168077172,2218,12,24,0,0,0,1,0,0
988,89,3,1,11.783272413708563,2218-12-25,18.756031340631417,2218,12,25,0,0,0,1,0,1
989,90,3,1,11.783272413708563,2218-12-26,18.34059773694254,2218,12,26,0,0,0,1,0,1
990,1,3,2,6.558211072594366,2218-09-28,10.89185189003833,2218,9,28,0,0,0,1,0,1
991,2,3,2,6.558211072594366,2218-09-29,10.875524695164934,2218,9,29,0,0,0,1,0,1
992,3,3,2,6.558211072594366,2218-09-30,11.167438345586763,2218,9,30,0,0,0,1,0,1
993,4,3,2,6.558211072594366,2218-10-01,11.129397849209372,2218,10,1,0,0,0,1,0,0
994,5,3,2,6.558211072594366,2218-10-02,11.180787919377774,2218,10,2,0,0,0,1,0,1
995,6,3,2,6.558211072594366,2218-10-03,11.176286761777934,2218,10,3,0,0,0,1,0,1
996,7,3,2,6.558211072594366,2218-10-04,11.263356959329343,2218,10,4,0,0,0,1,0,1
997,8,3,2,6.558211072594366,2218-10-05,10.963876569888443,2218,10,5,0,0,0,1,0,1
998,9,3,2,6.558211072594366,2218-10-06,10.167340964226348,2218,10,6,0,0,0,1,0,0
999,10,3,2,6.558211072594366,2218-10-07,11.267502771964752,2218,10,7,0,0,0,1,0,0
1000,11,3,2,6.558211072594366,2218-10-08,11.313066962285074,2218,10,8,0,0,0,1,0,0
1001,12,3,2,6.558211072594366,2218-10-09,11.040003739441675,2218,10,9,0,0,0,1,0,0
1002,13,3,2,6.558211072594366,2218-10-10,11.314501374235801,2218,10,10,0,0,0,1,0,0
1003,14,3,2,4.586332440085214,2218-10-11,11.310214735330977,2218,10,11,0,0,0,1,0,1
1004,15,3,2,4.586332440085214,2218-10-12,9.371407578704481,2218,10,12,0,0,0,1,0,1
1005,16,3,2,4.586332440085214,2218-10-13,11.028833782250912,2218,10,13,0,0,0,1,0,1
1006,17,3,2,4.586332440085214,2218-10-14,11.04232946645779,2218,10,14,0,0,0,1,0,1
1007,18,3,2,4.586332440085214,2218-10-15,10.914409861408362,2218,10,15,0,0,0,1,0,1
1008,19,3,2,4.586332440085214,2218-10-16,11.469236013940915,2218,10,16,0,0,0,1,0,1
1009,20,3,2,4.586332440085214,2218-10-17,11.478600812641925,2218,10,17,0,0,0,1,0,1
1010,21,3,2,4.586332440085214,2218-10-18,11.455652780985748,2218,10,18,0,0,0,1,0,1
1011,22,3,2,4.586332440085214,2218-10-19,11.022818002977855,2218,10,19,0,0,0,1,0,1
1012,23,3,2,4.586332440085214,2218-10-20,11.024657025360737,2218,10,20,0,0,0,1,0,0
1013,24,3,2,4.586332440085214,2218-10-21,11.054204261999285,2218,10,21,0,0,0,1,0,0
1014,25,3,2,4.586332440085214,2218-10-22,10.404038440276642,2218,10,22,0,0,0,1,0,1
1015,26,3,2,4.586332440085214,2218-10-23,10.880787196315012,2218,10,23,0,0,0,1,0,1
1016,27,3,2,5.447042681299625,2218-10-24,10.861845062265303,2218,10,24,0,0,0,1,0,0
1017,28,3,2,5.447042681299625,2218-10-25,9.7095625380636,2218,10,25,0,0,0,1,0,1
1018,29,3,2,5.447042681299625,2218-10-26,11.374496596589378,2218,10,26,0,0,0,1,0,0
1019,30,3,2,5.447042681299625,2218-10-27,9.905654368790838,2218,10,27,0,0,0,1,0,0
1020,31,3,2,5.447042681299625,2218-10-28,11.476934604847523,2218,10,28,0,0,0,1,0,1
1021,32,3,2,5.447042681299625,2218-10-29,11.45553984551121,2218,10,29,0,0,0,1,0,1
1022,33,3,2,5.447042681299625,2218-10-30,10.677117021402232,2218,10,30,0,0,0,1,0,1
1023,34,3,2,5.447042681299625,2218-10-31,11.276043743209772,2218,10,31,0,0,0,1,0,1
1024,35,3,2,5.447042681299625,2218-11-01,10.870018595051985,2218,11,1,0,0,0,1,0,0
1025,36,3,2,5.447042681299625,2218-11-02,11.465156335833159,2218,11,2,0,0,0,1,0,1
1026,37,3,2,5.447042681299625,2218-11-03,10.656545767363896,2218,11,3,0,0,0,1,0,1
1027,38,3,2,5.447042681299625,2218-11-04,11.412915657076056,2218,11,4,0,0,0,1,0,0
1028,39,3,2,5.447042681299625,2218-11-05,11.459690313781971,2218,11,5,0,0,0,1,0,1
1029,40,3,2,5.18362709530166,2218-11-06,11.297251342308853,2218,11,6,0,0,0,1,0,0
1030,41,3,2,5.18362709530166,2218-11-07,11.465392873661404,2218,11,7,0,0,0,1,0,0
1031,42,3,2,5.18362709530166,2218-11-08,11.437203837167011,2218,11,8,0,0,0,1,0,0
1032,43,3,2,5.18362709530166,2218-11-09,11.268148650066692,2218,11,9,0,0,0,1,0,0
1033,44,3,2,5.18362709530166,2218-11-10,11.332334332416044,2218,11,10,0,0,0,1,0,0
1034,45,3,2,5.18362709530166,2218-11-11,11.357345964651394,2218,11,11,0,0,0,1,0,0
1035,46,3,2,5.18362709530166,2218-11-12,11.230466428316868,2218,11,12,0,0,0,1,0,0
1036,47,3,2,5.18362709530166,2218-11-13,9.675984648075751,2218,11,13,0,0,0,1,0,0
1037,48,3,2,5.18362709530166,2218-11-14,11.467956662426149,2218,11,14,0,0,0,1,0,1
1038,49,3,2,5.18362709530166,2218-11-15,11.474241683636528,2218,11,15,0,0,0,1,0,1
1039,50,3,2,5.18362709530166,2218-11-16,11.473901455157218,2218,11,16,0,0,0,1,0,1
1040,51,3,2,5.18362709530166,2218-11-17,11.0779154997085,2218,11,17,0,0,0,1,0,1
1041,52,3,2,5.18362709530166,2218-11-18,9.699513728940277,2218,11,18,0,0,0,1,0,1
1042,53,3,2,4.552425178115764,2218-11-19,11.410187089372009,2218,11,19,0,0,0,1,0,1
1043,54,3,2,4.552425178115764,2218-11-20,11.498647319254172,2218,11,20,0,0,0,1,0,0
1044,55,3,2,4.552425178115764,2218-11-21,11.431607841006064,2218,11,21,0,0,0,1,0,1
1045,56,3,2,4.552425178115764,2218-11-22,9.772928403418026,2218,11,22,0,0,0,1,0,1
1046,57,3,2,4.552425178115764,2218-11-23,11.409270750603838,2218,11,23,0,0,0,1,0,1
1047,58,3,2,4.552425178115764,2218-11-24,11.412425487612555,2218,11,24,0,0,0,1,0,1
1048,59,3,2,4.552425178115764,2218-11-25,11.411812789160422,2218,11,25,0,0,0,1,0,0
1049,60,3,2,4.552425178115764,2218-11-26,11.143331677359834,2218,11,26,0,0,0,1,0,0
1050,61,3,2,4.552425178115764,2218-11-27,11.41689920181764,2218,11,27,0,0,0,1,0,0
1051,62,3,2,4.552425178115764,2218-11-28,10.091805975381025,2218,11,28,0,0,0,1,0,0
1052,63,3,2,4.552425178115764,2218-11-29,11.212531832728288,2218,11,29,0,0,0,1,0,0
1053,64,3,2,4.552425178115764,2218-11-30,10.129906016765025,2218,11,30,0,0,0,1,0,0
1054,65,3,2,4.552425178115764,2218-12-01,11.388648056421543,2218,12,1,0,0,0,1,0,0
1055,66,3,2,4.903673707176668,2218-12-02,11.039017548536286,2218,12,2,0,0,0,1,0,1
1056,67,3,2,4.903673707176668,2218-12-03,11.545419512244118,2218,12,3,0,0,0,1,0,0
1057,68,3,2,4.903673707176668,2218-12-04,11.729319847036766,2218,12,4,0,0,0,1,0,1
1058,69,3,2,4.903673707176668,2218-12-05,10.059876313027438,2218,12,5,0,0,0,1,0,1
1059,70,3,2,4.903673707176668,2218-12-06,11.680168567458384,2218,12,6,0,0,0,1,0,1
1060,71,3,2,4.903673707176668,2218-12-07,11.410843905677169,2218,12,7,0,0,0,1,0,1
1061,72,3,2,4.903673707176668,2218-12-08,11.467355046663556,2218,12,8,0,0,0,1,0,1
1062,73,3,2,4.903673707176668,2218-12-09,11.747992038635559,2218,12,9,0,0,0,1,0,0
1063,74,3,2,4.903673707176668,2218-12-10,11.424150549869573,2218,12,10,0,0,0,1,0,0
1064,75,3,2,4.903673707176668,2218-12-11,11.31027896379553,2218,12,11,0,0,0,1,0,1
1065,76,3,2,4.903673707176668,2218-12-12,11.833690755594962,2218,12,12,0,0,0,1,0,1
1066,77,3,2,4.903673707176668,2218-12-13,11.579410441969248,2218,12,13,0,0,0,1,0,1
1067,78,3,2,4.903673707176668,2218-12-14,11.824395266209587,2218,12,14,0,0,0,1,0,1
1068,79,3,2,6.908528729837673,2218-12-15,11.826695672938508,2218,12,15,0,0,0,1,0,1
1069,80,3,2,6.908528729837673,2218-12-16,11.232607786416128,2218,12,16,0,0,0,1,0,1
1070,81,3,2,6.908528729837673,2218-12-17,11.641911078644112,2218,12,17,0,0,0,1,0,0
1071,82,3,2,6.908528729837673,2218-12-18,11.59502992592987,2218,12,18,0,0,0,1,0,1
1072,83,3,2,6.908528729837673,2218-12-19,10.530812955402645,2218,12,19,0,0,0,1,0,1
1073,84,3,2,6.908528729837673,2218-12-20,11.74650303782815,2218,12,20,0,0,0,1,0,0
1074,85,3,2,6.908528729837673,2218-12-21,11.276755852956889,2218,12,21,0,0,0,1,0,0
1075,86,3,2,6.908528729837673,2218-12-22,11.740593324016931,2218,12,22,0,0,0,1,0,0
1076,87,3,2,6.908528729837673,2218-12-23,11.52094177054024,2218,12,23,0,0,0,1,0,1
1077,88,3,2,6.908528729837673,2218-12-24,11.771473380909123,2218,12,24,0,0,0,1,0,0
1078,89,3,2,6.908528729837673,2218-12-25,11.564698374656341,2218,12,25,0,0,0,1,0,1
1079,90,3,2,6.908528729837673,2218-12-26,11.549033906719332,2218,12,26,0,0,0,1,0,1
1080,1,4,0,6.849680587984395,2218-09-28,13.64618634519965,2218,9,28,0,0,0,0,1,0
1081,2,4,0,6.849680587984395,2218-09-29,13.232806183586417,2218,9,29,0,0,0,0,1,1
1082,3,4,0,6.849680587984395,2218-09-30,14.267017754971274,2218,9,30,0,0,0,0,1,1
1083,4,4,0,6.849680587984395,2218-10-01,14.489223318558235,2218,10,1,0,0,0,0,1,1
1084,5,4,0,6.849680587984395,2218-10-02,14.047280012782794,2218,10,2,0,0,0,0,1,1
1085,6,4,0,6.849680587984395,2218-10-03,14.79156149796678,2218,10,3,0,0,0,0,1,1
1086,7,4,0,6.849680587984395,2218-10-04,15.006441566421993,2218,10,4,0,0,0,0,1,1
1087,8,4,0,6.849680587984395,2218-10-05,14.887820464833526,2218,10,5,0,0,0,0,1,0
1088,9,4,0,6.849680587984395,2218-10-06,14.32656564553679,2218,10,6,0,0,0,0,1,0
1089,10,4,0,6.849680587984395,2218-10-07,14.745642623244917,2218,10,7,0,0,0,0,1,1
1090,11,4,0,6.849680587984395,2218-10-08,14.82623774212693,2218,10,8,0,0,0,0,1,1
1091,12,4,0,6.849680587984395,2218-10-09,14.605874727797197,2218,10,9,0,0,0,0,1,1
1092,13,4,0,6.849680587984395,2218-10-10,14.903940530191445,2218,10,10,0,0,0,0,1,1
1093,14,4,0,6.849680587984395,2218-10-11,13.13322638483661,2218,10,11,0,0,0,0,1,1
1094,15,4,0,6.849680587984395,2218-10-12,13.261505534023142,2218,10,12,0,0,0,0,1,1
1095,16,4,0,6.849680587984395,2218-10-13,14.950348215407216,2218,10,13,0,0,0,0,1,1
1096,17,4,0,6.849680587984395,2218-10-14,14.504948376562908,2218,10,14,0,0,0,0,1,1
1097,18,4,0,6.849680587984395,2218-10-15,14.053674558981209,2218,10,15,0,0,0,0,1,1
1098,19,4,0,6.30598941676555,2218-10-16,14.099968609218033,2218,10,16,0,0,0,0,1,0
1099,20,4,0,6.30598941676555,2218-10-17,14.267311856815992,2218,10,17,0,0,0,0,1,0
1100,21,4,0,6.30598941676555,2218-10-18,13.392364931387943,2218,10,18,0,0,0,0,1,1
1101,22,4,0,6.30598941676555,2218-10-19,14.840930320559691,2218,10,19,0,0,0,0,1,1
1102,23,4,0,6.30598941676555,2218-10-20,14.125856823788233,2218,10,20,0,0,0,0,1,1
1103,24,4,0,6.30598941676555,2218-10-21,14.998049484905085,2218,10,21,0,0,0,0,1,1
1104,25,4,0,6.30598941676555,2218-10-22,14.663582379329304,2218,10,22,0,0,0,0,1,1
1105,26,4,0,6.30598941676555,2218-10-23,14.103855180644423,2218,10,23,0,0,0,0,1,1
1106,27,4,0,6.30598941676555,2218-10-24,13.251962605135514,2218,10,24,0,0,0,0,1,0
1107,28,4,0,6.30598941676555,2218-10-25,12.868813377910758,2218,10,25,0,0,0,0,1,1
1108,29,4,0,6.30598941676555,2218-10-26,14.797984063659403,2218,10,26,0,0,0,0,1,0
1109,30,4,0,6.30598941676555,2218-10-27,13.330271994385866,2218,10,27,0,0,0,0,1,0
